ScannerPro Engine data log recorded on 09/15/2012 11:30:03
,Time,AC Sw,Air Temp,Barometric Pressure,Batt Volts,Code 13,Code 13,Code 14,Code 14,Code 15,Code 15,Code 21,Code 21,Code 22,Code 22,Code 23,Code 23,Code 24,Code 24,Code 25,Code 25,Code 31,Code 31,Code 32,Code 32,Code 41,Code 41,Code 42,Code 42,Code 46,Code 46,Code 51,Code 51,Code 52,Code 52,ECUID,EGR,Elec Load,Evap Purge,IAC Duty Cycle,Idle Switch,Ignition Advance,Injector PW,LTFT,Manifold Pressure,Monitor1,Monitor2,O2 Sensor,O2S_Status,PS Switch,RPM,STFT,Target Idle,TFT,TPS Angle,VSS,Water Temp,
Sample #,Seconds,,C,mBar,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,degrees (BTDC),ms,,mBar,,,mV,,,RPM,,RPM,,degrees,MPH,C,
1857,237.598,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.71,127,390,85,0.00,0.796,Active,Inactive,1086,103,1019,115,1.96,000,054,
1858,237.726,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,396,85,0.00,0.738,Active,Inactive,1083,103,1019,115,1.96,000,054,
1859,237.853,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,396,85,128.00,0.738,Active,Inactive,1083,096,1019,111,1.96,000,054,
1860,237.981,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,86,128.00,0.272,Active,Inactive,1073,096,1019,111,1.96,000,054,
1861,238.109,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,86,128.00,0.272,Active,Inactive,1073,096,1019,111,1.96,000,054,
1862,238.237,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,11,1.75,127,396,87,128.00,0.117,Active,Inactive,1053,096,1019,111,1.96,000,054,
1863,238.365,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,11,1.75,127,396,87,128.00,0.117,Active,Inactive,1053,096,1019,111,1.96,000,054,
1864,238.493,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.77,127,403,86,128.00,0.078,Active,Inactive,1068,096,1019,111,1.96,000,054,
1865,238.621,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.77,127,403,86,0.00,0.078,Active,Inactive,1068,113,1019,120,1.96,000,054,
1866,238.749,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,86,0.00,0.078,Active,Inactive,1078,113,1019,120,1.96,000,054,
1867,238.877,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,86,0.00,0.078,Active,Inactive,1078,113,1019,120,1.96,000,054,
1868,239.005,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,90,0.00,0.078,Active,Inactive,1081,113,1019,120,1.96,000,054,
1869,239.133,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,90,0.00,0.078,Active,Inactive,1081,113,1019,120,1.96,000,054,
1870,239.261,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,94,0.00,0.369,Active,Inactive,1075,113,1019,120,1.96,000,054,
1871,239.389,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,94,128.00,0.369,Active,Inactive,1075,108,1019,118,1.96,000,054,
1872,239.517,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,96,128.00,0.757,Active,Inactive,1078,108,1019,118,1.96,000,054,
1873,239.645,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,96,128.00,0.757,Active,Inactive,1078,108,1019,118,1.96,000,054,
1874,239.773,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,97,128.00,0.757,Active,Inactive,1067,108,1019,118,1.96,000,054,
1875,239.901,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,97,128.00,0.757,Active,Inactive,1067,108,1019,118,1.96,000,054,
1876,240.029,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,396,96,128.00,0.757,Active,Inactive,1076,108,1019,118,1.96,000,054,
1877,240.157,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,396,96,128.00,0.757,Active,Inactive,1076,101,1019,114,1.96,000,054,
1878,240.285,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,396,90,128.00,0.388,Active,Inactive,1077,101,1019,114,1.96,000,054,
1879,240.413,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,396,90,128.00,0.388,Active,Inactive,1077,101,1019,114,1.96,000,054,
1880,240.541,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.75,127,396,89,128.00,0.233,Active,Inactive,1074,101,1019,114,1.96,000,054,
1881,240.669,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.75,127,396,89,128.00,0.233,Active,Inactive,1074,101,1019,114,1.96,000,054,
1882,240.797,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.75,127,396,88,128.00,0.155,Active,Inactive,1059,101,1019,114,1.96,000,054,
1883,240.924,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.75,127,396,88,192.00,0.155,Active,Inactive,1059,117,1011,121,1.96,000,055,
1884,241.052,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.77,127,396,87,192.00,0.272,Active,Inactive,1075,117,1011,121,1.96,000,055,
1885,241.180,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.77,127,396,87,192.00,0.272,Active,Inactive,1075,117,1011,121,1.96,000,055,
1886,241.308,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,88,192.00,0.680,Active,Inactive,1065,117,1011,121,1.96,000,055,
1887,241.436,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,88,192.00,0.680,Active,Inactive,1065,117,1011,121,1.96,000,055,
1888,241.564,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,87,192.00,0.621,Active,Inactive,1076,117,1011,121,1.96,000,055,
1889,241.692,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,87,0.00,0.621,Active,Inactive,1076,115,1011,120,1.96,000,055,
1890,241.820,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,86,0.00,0.233,Active,Inactive,1068,115,1011,120,1.96,000,055,
1891,241.948,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,86,0.00,0.233,Active,Inactive,1068,115,1011,120,1.96,000,055,
1892,242.076,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.77,127,396,86,0.00,0.563,Active,Inactive,1063,115,1011,120,1.96,000,055,
1893,242.204,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.77,127,396,86,0.00,0.563,Active,Inactive,1063,115,1011,120,1.96,000,055,
1894,242.332,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,11,1.74,127,396,86,0.00,0.777,Active,Inactive,1061,115,1011,120,1.96,000,055,
1895,242.460,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,11,1.74,127,396,86,0.00,0.777,Active,Inactive,1061,104,1011,115,1.96,000,055,
1896,242.588,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,86,0.00,0.835,Active,Inactive,1060,104,1011,115,1.96,000,055,
1897,242.716,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.74,127,396,86,0.00,0.835,Active,Inactive,1060,104,1011,115,1.96,000,055,
1898,242.860,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,396,86,0.00,0.796,Active,Inactive,1070,104,1011,115,1.96,000,055,
1899,242.988,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,396,86,0.00,0.796,Active,Inactive,1070,104,1011,115,1.96,000,055,
1900,243.116,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.71,127,396,86,0.00,0.427,Active,Inactive,1065,104,1011,115,1.96,000,055,
1901,243.244,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.71,127,396,86,192.00,0.427,Active,Inactive,1065,108,1011,117,1.96,000,055,
1902,243.371,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,11,1.74,127,396,87,192.00,0.117,Active,Inactive,1060,108,1011,117,1.96,000,055,
1903,243.499,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,11,1.74,127,396,87,192.00,0.117,Active,Inactive,1060,108,1011,117,1.96,000,055,
1904,243.627,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,86,192.00,0.097,Active,Inactive,1062,108,1011,117,1.96,000,055,
1905,243.755,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,86,192.00,0.097,Active,Inactive,1062,108,1011,117,1.96,000,055,
1906,243.883,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.77,127,396,86,192.00,0.117,Active,Inactive,1053,108,1011,117,1.96,000,055,
1907,244.011,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.77,127,396,86,0.00,0.117,Active,Inactive,1053,116,1011,121,1.96,000,055,
1908,244.139,Inactive,023,1013,13.203,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,86,0.00,0.272,Active,Inactive,1072,116,1011,121,1.96,000,055,
1909,244.267,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.76,127,396,86,0.00,0.272,Active,Inactive,1072,116,1011,121,1.96,000,055,
1910,244.395,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,390,85,0.00,0.816,Active,Inactive,1081,116,1011,121,1.96,000,055,
1911,244.523,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,390,85,0.00,0.816,Active,Inactive,1081,116,1011,121,1.96,000,055,
1912,244.651,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.71,127,390,85,0.00,0.835,Active,Inactive,1067,116,1011,121,1.96,000,055,
1913,244.779,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.71,127,390,85,64.00,0.835,Active,Inactive,1067,102,1011,114,1.96,000,055,
1914,244.907,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,396,85,64.00,0.796,Active,Inactive,1061,102,1011,114,1.96,000,055,
1915,245.035,Inactive,023,1013,13.281,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,32,Idle,10,1.72,127,396,85,64.00,0.796,Active,Inactive,1061,102,1011,114,1.96,000,055,
